GeneName,gid,AOP_ID,KeyEventName,kid,IsMIE
UPR,[NCBIGene:139596],285,Unfolded Protein Response,1512,false
UPR,[NCBIGene:139596],285,Apoptosis,1262,false
UPR,[NCBIGene:139596],285,Liver Injury,1549,false
UPR,[NCBIGene:139596],285,"Increased, Liver Steatosis",459,false
UPR,[NCBIGene:139596],285,Inhibition of N-linked glycosylation,1604,true
UPR,[NCBIGene:139596],285,Accumulation of misfolded proteins,1605,false
UPR,[NCBIGene:139596],285,Activation of hepatic stellate cells,1606,false
Mitochondrial complex III,[NCBIGene:4537],286,"Decrease, Adenosine triphosphate pool",1771,false
Mitochondrial complex III,[NCBIGene:4537],286,"Decrease, Cell proliferation",1821,false
Mitochondrial complex III,[NCBIGene:4537],286,"Increase, Mitochondrial complex III antagonism",1542,true
Mitochondrial complex III,[NCBIGene:4537],286,"Decrease, Growth",1521,false
Mitochondrial complex III,[NCBIGene:4537],287,"Decrease, Adenosine triphosphate pool",1771,false
Mitochondrial complex III,[NCBIGene:4537],287,"Increase, Mitochondrial complex III antagonism",1542,true
Mitochondrial complex III,[NCBIGene:4537],287,"Increase, Cell death",1825,false
Mitochondrial complex III,[NCBIGene:4537],287,"Decrease, Growth",1521,false
17-hydrolase,[NCBIGene:94274],288,"Decrease, androgen receptor activation",1614,false
17-hydrolase,[NCBIGene:94274],288,"Decrease, circulating testosterone levels",1690,false
17-hydrolase,[NCBIGene:94274],288,"Inhibition, Cytochrome P450 enzyme (CYP17A1) activity",1609,true
17-hydrolase,[NCBIGene:94274],288,"Reduction, dehydroepiandrosterone",1610,false
17-hydrolase,[NCBIGene:94274],288,"Reduction, androstenedione",1611,false
17-hydrolase,[NCBIGene:94274],288,"Decrease, dihydrotestosterone (DHT) level",1613,false
17-hydrolase,[NCBIGene:94274],288,Impaired inguinoscrotal testicular descent phase,1615,false
17-hydrolase,[NCBIGene:94274],288,"Malformation, cryptorchidism - maldescended testis",1616,false
"17-hydrolase/C 10,20-lyase",[NCBIGene:1586],288,"Decrease, androgen receptor activation",1614,false
"17-hydrolase/C 10,20-lyase",[NCBIGene:1586],288,"Decrease, circulating testosterone levels",1690,false
"17-hydrolase/C 10,20-lyase",[NCBIGene:1586],288,"Inhibition, Cytochrome P450 enzyme (CYP17A1) activity",1609,true
"17-hydrolase/C 10,20-lyase",[NCBIGene:1586],288,"Reduction, dehydroepiandrosterone",1610,false
"17-hydrolase/C 10,20-lyase",[NCBIGene:1586],288,"Reduction, androstenedione",1611,false
"17-hydrolase/C 10,20-lyase",[NCBIGene:1586],288,"Decrease, dihydrotestosterone (DHT) level",1613,false
"17-hydrolase/C 10,20-lyase",[NCBIGene:1586],288,Impaired inguinoscrotal testicular descent phase,1615,false
"17-hydrolase/C 10,20-lyase",[NCBIGene:1586],288,"Malformation, cryptorchidism - maldescended testis",1616,false
7-hydroxylase,[NCBIGene:1581],288,"Decrease, androgen receptor activation",1614,false
7-hydroxylase,[NCBIGene:1581],288,"Decrease, circulating testosterone levels",1690,false
7-hydroxylase,[NCBIGene:1581],288,"Inhibition, Cytochrome P450 enzyme (CYP17A1) activity",1609,true
7-hydroxylase,[NCBIGene:1581],288,"Reduction, dehydroepiandrosterone",1610,false
7-hydroxylase,[NCBIGene:1581],288,"Reduction, androstenedione",1611,false
7-hydroxylase,[NCBIGene:1581],288,"Decrease, dihydrotestosterone (DHT) level",1613,false
7-hydroxylase,[NCBIGene:1581],288,Impaired inguinoscrotal testicular descent phase,1615,false
7-hydroxylase,[NCBIGene:1581],288,"Malformation, cryptorchidism - maldescended testis",1616,false
AR,"[NCBIGene:367, 231, 2232]",288,"Decrease, androgen receptor activation",1614,false
AR,"[NCBIGene:367, 231, 2232]",288,"Decrease, circulating testosterone levels",1690,false
AR,"[NCBIGene:367, 231, 2232]",288,"Inhibition, Cytochrome P450 enzyme (CYP17A1) activity",1609,true
AR,"[NCBIGene:367, 231, 2232]",288,"Reduction, dehydroepiandrosterone",1610,false
AR,"[NCBIGene:367, 231, 2232]",288,"Reduction, androstenedione",1611,false
AR,"[NCBIGene:367, 231, 2232]",288,"Decrease, dihydrotestosterone (DHT) level",1613,false
AR,"[NCBIGene:367, 231, 2232]",288,Impaired inguinoscrotal testicular descent phase,1615,false
AR,"[NCBIGene:367, 231, 2232]",288,"Malformation, cryptorchidism - maldescended testis",1616,false
"C 10,20-lyase",[NCBIGene:1583],288,"Decrease, androgen receptor activation",1614,false
"C 10,20-lyase",[NCBIGene:1583],288,"Decrease, circulating testosterone levels",1690,false
"C 10,20-lyase",[NCBIGene:1583],288,"Inhibition, Cytochrome P450 enzyme (CYP17A1) activity",1609,true
"C 10,20-lyase",[NCBIGene:1583],288,"Reduction, dehydroepiandrosterone",1610,false
"C 10,20-lyase",[NCBIGene:1583],288,"Reduction, androstenedione",1611,false
"C 10,20-lyase",[NCBIGene:1583],288,"Decrease, dihydrotestosterone (DHT) level",1613,false
"C 10,20-lyase",[NCBIGene:1583],288,Impaired inguinoscrotal testicular descent phase,1615,false
"C 10,20-lyase",[NCBIGene:1583],288,"Malformation, cryptorchidism - maldescended testis",1616,false
CYP51,[NCBIGene:1595],288,"Decrease, androgen receptor activation",1614,false
CYP51,[NCBIGene:1595],288,"Decrease, circulating testosterone levels",1690,false
CYP51,[NCBIGene:1595],288,"Inhibition, Cytochrome P450 enzyme (CYP17A1) activity",1609,true
CYP51,[NCBIGene:1595],288,"Reduction, dehydroepiandrosterone",1610,false
CYP51,[NCBIGene:1595],288,"Reduction, androstenedione",1611,false
CYP51,[NCBIGene:1595],288,"Decrease, dihydrotestosterone (DHT) level",1613,false
CYP51,[NCBIGene:1595],288,Impaired inguinoscrotal testicular descent phase,1615,false
CYP51,[NCBIGene:1595],288,"Malformation, cryptorchidism - maldescended testis",1616,false
5-reductase,[NCBIGene:6715],289,"Inhibition, 5α-reductase",1617,true
5-reductase,[NCBIGene:6715],289,"Reduction, Plasma vitellogenin concentrations",221,false
5-reductase,[NCBIGene:6715],289,"Reduction, Cumulative fecundity and spawning",78,false
5-reductase,[NCBIGene:6715],289,"Decrease, dihydrotestosterone (DHT) level",1613,false
5-reductase,[NCBIGene:6715],289,"Decrease, Population growth rate",360,false
5-reductase,[NCBIGene:6715],289,"Reduction, Plasma 17beta-estradiol concentrations",219,false
AR,"[NCBIGene:367, 231, 2232]",289,"Inhibition, 5α-reductase",1617,true
AR,"[NCBIGene:367, 231, 2232]",289,"Reduction, Plasma vitellogenin concentrations",221,false
AR,"[NCBIGene:367, 231, 2232]",289,"Reduction, Cumulative fecundity and spawning",78,false
AR,"[NCBIGene:367, 231, 2232]",289,"Decrease, dihydrotestosterone (DHT) level",1613,false
AR,"[NCBIGene:367, 231, 2232]",289,"Decrease, Population growth rate",360,false
AR,"[NCBIGene:367, 231, 2232]",289,"Reduction, Plasma 17beta-estradiol concentrations",219,false
ER,"[NCBIGene:2099, 2069]",289,"Inhibition, 5α-reductase",1617,true
ER,"[NCBIGene:2099, 2069]",289,"Reduction, Plasma vitellogenin concentrations",221,false
ER,"[NCBIGene:2099, 2069]",289,"Reduction, Cumulative fecundity and spawning",78,false
ER,"[NCBIGene:2099, 2069]",289,"Decrease, dihydrotestosterone (DHT) level",1613,false
ER,"[NCBIGene:2099, 2069]",289,"Decrease, Population growth rate",360,false
ER,"[NCBIGene:2099, 2069]",289,"Reduction, Plasma 17beta-estradiol concentrations",219,false
ER,"[NCBIGene:2099, 2069]",29,"Agonism, Estrogen receptor",111,true
ER,"[NCBIGene:2099, 2069]",29,"Increase, Plasma vitellogenin concentrations",220,false
ER,"[NCBIGene:2099, 2069]",29,"Increase, Vitellogenin synthesis in liver",307,false
ER,"[NCBIGene:2099, 2069]",29,"Increase, Renal pathology due to VTG deposition",252,false
ER,"[NCBIGene:2099, 2069]",29,"Altered, Reproductive behaviour",363,false
ER,"[NCBIGene:2099, 2069]",29,"Altered, Larval development",339,false
ER,"[NCBIGene:2099, 2069]",29,"Impaired development of, Reproductive organs",364,false
ER,"[NCBIGene:2099, 2069]",29,"Reduction, Cumulative fecundity and spawning",78,false
ER,"[NCBIGene:2099, 2069]",29,"Decrease, Population growth rate",360,false
VTG,[NCBIGene:246319],29,"Agonism, Estrogen receptor",111,true
VTG,[NCBIGene:246319],29,"Increase, Plasma vitellogenin concentrations",220,false
VTG,[NCBIGene:246319],29,"Increase, Vitellogenin synthesis in liver",307,false
VTG,[NCBIGene:246319],29,"Increase, Renal pathology due to VTG deposition",252,false
VTG,[NCBIGene:246319],29,"Altered, Reproductive behaviour",363,false
VTG,[NCBIGene:246319],29,"Altered, Larval development",339,false
VTG,[NCBIGene:246319],29,"Impaired development of, Reproductive organs",364,false
VTG,[NCBIGene:246319],29,"Reduction, Cumulative fecundity and spawning",78,false
VTG,[NCBIGene:246319],29,"Decrease, Population growth rate",360,false
vitellogenin,[NCBIGene:7350],29,"Agonism, Estrogen receptor",111,true
vitellogenin,[NCBIGene:7350],29,"Increase, Plasma vitellogenin concentrations",220,false
vitellogenin,[NCBIGene:7350],29,"Increase, Vitellogenin synthesis in liver",307,false
vitellogenin,[NCBIGene:7350],29,"Increase, Renal pathology due to VTG deposition",252,false
vitellogenin,[NCBIGene:7350],29,"Altered, Reproductive behaviour",363,false
vitellogenin,[NCBIGene:7350],29,"Altered, Larval development",339,false
vitellogenin,[NCBIGene:7350],29,"Impaired development of, Reproductive organs",364,false
vitellogenin,[NCBIGene:7350],29,"Reduction, Cumulative fecundity and spawning",78,false
vitellogenin,[NCBIGene:7350],29,"Decrease, Population growth rate",360,false
Mitochondrial ATP synthase,[NCBIGene:27109],290,"Decrease, Adenosine triphosphate pool",1771,false
Mitochondrial ATP synthase,[NCBIGene:27109],290,"Decrease, Cell proliferation",1821,false
Mitochondrial ATP synthase,[NCBIGene:27109],290,"Increase, Mitochondrial ATP synthase antagonism",1785,true
Mitochondrial ATP synthase,[NCBIGene:27109],290,"Decrease, Growth",1521,false
Mitochondrial ATP synthase,[NCBIGene:27109],291,"Decrease, Adenosine triphosphate pool",1771,false
Mitochondrial ATP synthase,[NCBIGene:27109],291,"Increase, Cell death",1825,false
Mitochondrial ATP synthase,[NCBIGene:27109],291,"Increase, Mitochondrial ATP synthase antagonism",1785,true
Mitochondrial ATP synthase,[NCBIGene:27109],291,"Decrease, Growth",1521,false
tyrosinase,[NCBIGene:7299],292,Inhibition of tyrosinase,1627,true
tyrosinase,[NCBIGene:7299],292,Reduction of L-Dopaquinone,1628,false
tyrosinase,[NCBIGene:7299],292,Reduction in melanin level,1629,false
tyrosinase,[NCBIGene:7299],292,Reduction of melanosome level,1630,false
tyrosinase,[NCBIGene:7299],292,Reduction fo Pigmentation pattern,1631,false
tyrosinase,[NCBIGene:7299],292,"Decrease, Population growth rate",360,false
RA-binding protein,[NCBIGene:1381],297,Retinaldehyde dehydrogenase inhibition,1637,true
RA-binding protein,[NCBIGene:1381],297,"Altered, Photoreceptor patterning",1640,false
RA-binding protein,[NCBIGene:1381],297,Decreased retinoic acid (RA) synthesis,1641,false
RA-binding protein,[NCBIGene:1381],297,Decreased plasma RA level,1642,false
RA-binding protein,[NCBIGene:1381],297,"Altered, Visual function",1643,false
RA-binding protein,[NCBIGene:1381],297,"Decrease, Population growth rate",360,false
RARs,[NCBIGene:5917],297,Retinaldehyde dehydrogenase inhibition,1637,true
RARs,[NCBIGene:5917],297,"Altered, Photoreceptor patterning",1640,false
RARs,[NCBIGene:5917],297,Decreased retinoic acid (RA) synthesis,1641,false
RARs,[NCBIGene:5917],297,Decreased plasma RA level,1642,false
RARs,[NCBIGene:5917],297,"Altered, Visual function",1643,false
RARs,[NCBIGene:5917],297,"Decrease, Population growth rate",360,false
cellular,[NCBIGene:1057],297,Retinaldehyde dehydrogenase inhibition,1637,true
cellular,[NCBIGene:1057],297,"Altered, Photoreceptor patterning",1640,false
cellular,[NCBIGene:1057],297,Decreased retinoic acid (RA) synthesis,1641,false
cellular,[NCBIGene:1057],297,Decreased plasma RA level,1642,false
cellular,[NCBIGene:1057],297,"Altered, Visual function",1643,false
cellular,[NCBIGene:1057],297,"Decrease, Population growth rate",360,false
retinaldehyde dehydrogenase,[NCBIGene:216],297,Retinaldehyde dehydrogenase inhibition,1637,true
retinaldehyde dehydrogenase,[NCBIGene:216],297,"Altered, Photoreceptor patterning",1640,false
retinaldehyde dehydrogenase,[NCBIGene:216],297,Decreased retinoic acid (RA) synthesis,1641,false
retinaldehyde dehydrogenase,[NCBIGene:216],297,Decreased plasma RA level,1642,false
retinaldehyde dehydrogenase,[NCBIGene:216],297,"Altered, Visual function",1643,false
retinaldehyde dehydrogenase,[NCBIGene:216],297,"Decrease, Population growth rate",360,false
retinoic acid receptors,[NCBIGene:10966],297,Retinaldehyde dehydrogenase inhibition,1637,true
retinoic acid receptors,[NCBIGene:10966],297,"Altered, Photoreceptor patterning",1640,false
retinoic acid receptors,[NCBIGene:10966],297,Decreased retinoic acid (RA) synthesis,1641,false
retinoic acid receptors,[NCBIGene:10966],297,Decreased plasma RA level,1642,false
retinoic acid receptors,[NCBIGene:10966],297,"Altered, Visual function",1643,false
retinoic acid receptors,[NCBIGene:10966],297,"Decrease, Population growth rate",360,false
retinoid X receptor,[NCBIGene:6256],297,Retinaldehyde dehydrogenase inhibition,1637,true
retinoid X receptor,[NCBIGene:6256],297,"Altered, Photoreceptor patterning",1640,false
retinoid X receptor,[NCBIGene:6256],297,Decreased retinoic acid (RA) synthesis,1641,false
retinoid X receptor,[NCBIGene:6256],297,Decreased plasma RA level,1642,false
retinoid X receptor,[NCBIGene:6256],297,"Altered, Visual function",1643,false
retinoid X receptor,[NCBIGene:6256],297,"Decrease, Population growth rate",360,false
WNT,[NCBIGene:7471],298,"Increase, Reactive oxygen species",1115,true
WNT,[NCBIGene:7471],298,Epithelial Mesenchymal Transition,1457,false
WNT,[NCBIGene:7471],298,Treatment-resistant gastric cancer,1651,false
WNT,[NCBIGene:7471],298,Chronic reactive oxygen species,1753,true
WNT,[NCBIGene:7471],298,"Increase, porcupine-induced Wnt secretion and Wnt signaling activation",1754,false
WNT,[NCBIGene:7471],298,beta-catenin activation,1755,false
beta-catenin,[NCBIGene:1499],298,"Increase, Reactive oxygen species",1115,true
beta-catenin,[NCBIGene:1499],298,Epithelial Mesenchymal Transition,1457,false
beta-catenin,[NCBIGene:1499],298,Treatment-resistant gastric cancer,1651,false
beta-catenin,[NCBIGene:1499],298,Chronic reactive oxygen species,1753,true
beta-catenin,[NCBIGene:1499],298,"Increase, porcupine-induced Wnt secretion and Wnt signaling activation",1754,false
beta-catenin,[NCBIGene:1499],298,beta-catenin activation,1755,false
porcupine,[NCBIGene:64840],298,"Increase, Reactive oxygen species",1115,true
porcupine,[NCBIGene:64840],298,Epithelial Mesenchymal Transition,1457,false
porcupine,[NCBIGene:64840],298,Treatment-resistant gastric cancer,1651,false
porcupine,[NCBIGene:64840],298,Chronic reactive oxygen species,1753,true
porcupine,[NCBIGene:64840],298,"Increase, porcupine-induced Wnt secretion and Wnt signaling activation",1754,false
porcupine,[NCBIGene:64840],298,beta-catenin activation,1755,false
mitochondrial complex I,[NCBIGene:4723],3,Degeneration of dopaminergic neurons of the nigrostriatal pathway,890,false
mitochondrial complex I,[NCBIGene:4723],3,"Impaired, Proteostasis",889,false
mitochondrial complex I,[NCBIGene:4723],3,"Binding of inhibitor, NADH-ubiquinone oxidoreductase (complex I)",888,true
mitochondrial complex I,[NCBIGene:4723],3,"Inhibition, NADH-ubiquinone oxidoreductase  (complex I)",887,false
mitochondrial complex I,[NCBIGene:4723],3,Parkinsonian motor deficits,896,false
mitochondrial complex I,[NCBIGene:4723],3,Neuroinflammation,188,false
mitochondrial complex I,[NCBIGene:4723],3,Mitochondrial dysfunction,177,false
viral-mutated -synuclein,[NCBIGene:9639],3,Degeneration of dopaminergic neurons of the nigrostriatal pathway,890,false
viral-mutated -synuclein,[NCBIGene:9639],3,"Impaired, Proteostasis",889,false
viral-mutated -synuclein,[NCBIGene:9639],3,"Binding of inhibitor, NADH-ubiquinone oxidoreductase (complex I)",888,true
viral-mutated -synuclein,[NCBIGene:9639],3,"Inhibition, NADH-ubiquinone oxidoreductase  (complex I)",887,false
viral-mutated -synuclein,[NCBIGene:9639],3,Parkinsonian motor deficits,896,false
viral-mutated -synuclein,[NCBIGene:9639],3,Neuroinflammation,188,false
viral-mutated -synuclein,[NCBIGene:9639],3,Mitochondrial dysfunction,177,false
ER,"[NCBIGene:2099, 2069]",30,"Antagonism, Estrogen receptor",112,true
ER,"[NCBIGene:2099, 2069]",30,"Reduction, Vitellogenin accumulation into oocytes and oocyte growth/development",309,false
ER,"[NCBIGene:2099, 2069]",30,"Reduction, Plasma vitellogenin concentrations",221,false
ER,"[NCBIGene:2099, 2069]",30,"Reduction, Cumulative fecundity and spawning",78,false
ER,"[NCBIGene:2099, 2069]",30,"Reduction, Vitellogenin synthesis in liver",285,false
ER,"[NCBIGene:2099, 2069]",30,"Decrease, Population growth rate",360,false
TR,"[NCBIGene:7037, 2149, 7012, 7296, 23671, 10587]",300,"Cognitive function, decreased",402,false
TR,"[NCBIGene:7037, 2149, 7012, 7296, 23671, 10587]",300,"Hippocampal gene expression, Altered",756,false
TR,"[NCBIGene:7037, 2149, 7012, 7296, 23671, 10587]",300,"Antagonism, Thyroid Receptor",1656,true
TR,"[NCBIGene:7037, 2149, 7012, 7296, 23671, 10587]",300,"Hippocampal anatomy, Altered",757,false
TR,"[NCBIGene:7037, 2149, 7012, 7296, 23671, 10587]",300,"Hippocampal Physiology, Altered",758,false
thyroid stimulating hormone,[NCBIGene:7253],300,"Cognitive function, decreased",402,false
thyroid stimulating hormone,[NCBIGene:7253],300,"Hippocampal gene expression, Altered",756,false
thyroid stimulating hormone,[NCBIGene:7253],300,"Antagonism, Thyroid Receptor",1656,true
thyroid stimulating hormone,[NCBIGene:7253],300,"Hippocampal anatomy, Altered",757,false
thyroid stimulating hormone,[NCBIGene:7253],300,"Hippocampal Physiology, Altered",758,false
C-reactive protein,[NCBIGene:1401],301,Inhibition of cystathionine beta-synthase,1657,true
C-reactive protein,[NCBIGene:1401],301,Increased Homocysteine level,1661,false
C-reactive protein,[NCBIGene:1401],301,"Increased, Plasma HCY level",1665,false
C-reactive protein,[NCBIGene:1401],301,"Induced, dysfunction of microcirculation",1666,false
C-reactive protein,[NCBIGene:1401],301,"Impaired,anterior-posterior axis development",1667,false
Cystathionine Beta synthase,[NCBIGene:875],301,Inhibition of cystathionine beta-synthase,1657,true
Cystathionine Beta synthase,[NCBIGene:875],301,Increased Homocysteine level,1661,false
Cystathionine Beta synthase,[NCBIGene:875],301,"Increased, Plasma HCY level",1665,false
Cystathionine Beta synthase,[NCBIGene:875],301,"Induced, dysfunction of microcirculation",1666,false
Cystathionine Beta synthase,[NCBIGene:875],301,"Impaired,anterior-posterior axis development",1667,false
